"구간번호","자치구 ID","자치구 이름","도로명","시점","종점","청소시각","청소종류","담당부서","부서 연락처"
"10001928","05","21 관악구","도림천로","구로공단역","구로1교","2016-01-23 00:00:00.0","기타청소","청소행정과","880-3521"
"10001993","05","21 관악구","시흥대로","시흥IC(구로구)","디지털단지입구","2016-01-23 00:00:00.0","기타청소","청소행정과","880-3521"
"10001993","07","17 구로구","시흥대로","시흥IC(구로구)","디지털단지입구","2016-01-23 00:00:00.0","기타청소","청소행정과","860-2896"
"10002364","13","14 마포구","양화로 양화대교","양화대교남단","양화대교북단","2016-01-23 00:00:00.0","기타청소","청소행정과","3153-9212"
"10002453","13","14 마포구","강변북로","상수동사무소","양화대교북단","2016-01-23 00:00:00.0","기타청소","청소행정과","3153-9212"
"10002459","13","14 마포구","강변북로","양화대교북단","상수동사무소","2016-01-23 00:00:00.0","기타청소","청소행정과","3153-9212"
"10002487","04","16 강서구","강서로","화곡사거리","화곡터널남단","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002926","04","16 강서구","남부순환로","화곡로입구","외발산사거리","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002927","04","16 강서구","남부순환로","화곡로입구","외발산사거리","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002928","04","16 강서구","남부순환로","화곡로입구","외발산사거리","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002928","04","16 강서구","남부순환로","화곡로입구","외발산사거리","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002928","04","16 강서구","남부순환로","화곡로입구","외발산사거리","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002953","11","06 동대문구","안암로","안암오거리","고대앞사거리","2016-01-23 00:00:00.0","기타청소","청소행정과","2127-4378"
"10002954","17","08 성북구","안암로","고대앞사거리","안암오거리","2016-01-23 00:00:00.0","기타청소","청소행정과","920-3379"
"10002996","05","21 관악구","봉천로","롯데백화점관악점앞","구로공단역","2016-01-23 00:00:00.0","기타청소","청소행정과","880-3521"
"10002996","05","21 관악구","봉천로","롯데백화점관악점앞","구로공단역","2016-01-23 00:00:00.0","기타청소","청소행정과","880-3521"
"10002996","05","21 관악구","봉천로","롯데백화점관악점앞","구로공단역","2016-01-23 00:00:00.0","기타청소","청소행정과","880-3521"
"10002997","05","21 관악구","봉천로","롯데백화점관악점앞","구로공단역","2016-01-23 00:00:00.0","기타청소","청소행정과","880-3521"
"10002998","05","21 관악구","봉천로","롯데백화점관악점앞","구로공단역","2016-01-23 00:00:00.0","기타청소","청소행정과","880-3521"
"10002998","05","21 관악구","봉천로","롯데백화점관악점앞","구로공단역","2016-01-23 00:00:00.0","기타청소","청소행정과","880-3521"
"10002998","05","21 관악구","봉천로","롯데백화점관악점앞","구로공단역","2016-01-23 00:00:00.0","기타청소","청소행정과","880-3521"
"10002999","05","21 관악구","봉천로","롯데백화점관악점앞","구로공단역","2016-01-23 00:00:00.0","기타청소","청소행정과","880-3521"
"10003001","05","21 관악구","봉천로","롯데백화점관악점앞","구로공단역","2016-01-23 00:00:00.0","기타청소","청소행정과","880-3521"
"10003001","05","21 관악구","봉천로","롯데백화점관악점앞","구로공단역","2016-01-23 00:00:00.0","기타청소","청소행정과","880-3521"
"10003001","05","21 관악구","봉천로","롯데백화점관악점앞","구로공단역","2016-01-23 00:00:00.0","기타청소","청소행정과","880-3521"
"10003001","05","21 관악구","봉천로","롯데백화점관악점앞","구로공단역","2016-01-23 00:00:00.0","기타청소","청소행정과","880-3521"
"10003072","07","17 구로구","공단로","만민중앙교회","구로남초등교입구","2016-01-23 00:00:00.0","기타청소","청소행정과","860-2896"
"10003092","07","17 구로구","남부순환로(하부도로)","구로공단자동차1급서비스쎈타","구로IC","2016-01-23 00:00:00.0","기타청소","청소행정과","860-2896"
"10003094","07","17 구로구","남부순환로(하부도로)","구로IC","구로공단자동차1급서비스쎈타","2016-01-23 00:00:00.0","기타청소","청소행정과","860-2896"
"10003135","07","17 구로구","공단로","구로남초등교입구","디지털1단지","2016-01-23 00:00:00.0","기타청소","청소행정과","860-2896"
"10003141","07","17 구로구","창조길","디지털단지입구","구로공단본부","2016-01-23 00:00:00.0","기타청소","청소행정과","860-2896"
"10003142","07","17 구로구","창조길","구로공단본부","디지털단지입구","2016-01-23 00:00:00.0","기타청소","청소행정과","860-2896"
"10003254","07","17 구로구","공단로","디지털1단지","구로1교","2016-01-23 00:00:00.0","기타청소","청소행정과","860-2896"
"10003263","07","17 구로구","남부순환로(하부도로)","공단오거리","구로공단자동차1급서비스쎈타","2016-01-23 00:00:00.0","기타청소","청소행정과","860-2896"
"10003519","13","14 마포구","독막길","염리초등교","마포우체국앞","2016-01-23 00:00:00.0","기타청소","청소행정과","3153-9212"
"10003550","04","16 강서구","강서로","우장산공원입구","발산역","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10003560","04","16 강서구","남부순환로","공항천주교앞","김포공항입구","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10003561","04","16 강서구","남부순환로","공항천주교앞","김포공항입구","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10003562","04","16 강서구","남부순환로","공항천주교앞","김포공항입구","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10003783","04","16 강서구","화곡로","강서구청입구","가양대교남단","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10003783","04","16 강서구","화곡로","강서구청입구","가양대교남단","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10003784","04","16 강서구","화곡로","가양대교남단","강서구청입구","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10003785","04","16 강서구","화곡로","가양대교남단","강서구청입구","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10003826","11","06 동대문구","장안둑길","동대문구청소차고","전동중교앞","2016-01-23 00:00:00.0","기타청소","청소행정과","2127-4378"
"10003832","11","06 동대문구","한천로","이문1동파출소","중랑철교밑삼거리","2016-01-23 00:00:00.0","기타청소","청소행정과","2127-4378"
"10003866","03","25 강동구","구천면길","광나루현대아파트","광진교남단","2016-01-23 00:00:00.0","기타청소","청소행정과","480-1375"
"10003877","04","16 강서구","강서로","화곡역","우장산역","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10003909","07","17 구로구","남부순환로","구일초교앞","구로IC","2016-01-23 00:00:00.0","기타청소","청소행정과","860-2896"
"10003909","07","17 구로구","남부순환로","구일초교앞","구로IC","2016-01-23 00:00:00.0","기타청소","청소행정과","860-2896"
"10003910","07","17 구로구","남부순환로","구일초교앞","구로IC","2016-01-23 00:00:00.0","기타청소","청소행정과","860-2896"
"10003927","17","08 성북구","동소문로","미아굴다리","성신여대입구역","2016-01-23 00:00:00.0","기타청소","청소행정과","920-3379"
"10003927","17","08 성북구","동소문로","미아굴다리","성신여대입구역","2016-01-23 00:00:00.0","기타청소","청소행정과","920-3379"
"10003928","17","08 성북구","동소문로","미아굴다리","성신여대입구역","2016-01-23 00:00:00.0","기타청소","청소행정과","920-3379"
"10003928","17","08 성북구","동소문로","미아굴다리","성신여대입구역","2016-01-23 00:00:00.0","기타청소","청소행정과","920-3379"
"10003929","17","08 성북구","아리랑고개길","아리랑사거리","성신여대입구역","2016-01-23 00:00:00.0","기타청소","청소행정과","920-3379"
"10003929","17","08 성북구","아리랑고개길","아리랑사거리","성신여대입구역","2016-01-23 00:00:00.0","기타청소","청소행정과","920-3379"
"10003930","17","08 성북구","아리랑고개길","아리랑사거리","성신여대입구역","2016-01-23 00:00:00.0","기타청소","청소행정과","920-3379"
"10003931","17","08 성북구","아리랑고개길","아리랑사거리","성신여대입구역","2016-01-23 00:00:00.0","기타청소","청소행정과","920-3379"
"10003931","17","08 성북구","아리랑고개길","아리랑사거리","성신여대입구역","2016-01-23 00:00:00.0","기타청소","청소행정과","920-3379"
"10004028","04","16 강서구","강서로","화곡터널입구","화곡터널남단","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10004030","04","16 강서구","강서로","화곡터널입구","화곡터널남단","2016-01-23 00:00:00.0","기타청소","청소자원과","2600-4063"
"10004063","02","09 강북구","가오리길","우이초등교앞","광신사거리","2016-01-23 00:00:00.0","기타청소","청소행정과","901-6799"
"10004148","17","08 성북구","보문로","보문역","경동고교입구","2016-01-23 00:00:00.0","기타청소","청소행정과","920-3379"
"10004156","17","08 성북구","종암로","종암사거리","사대부고앞","2016-01-23 00:00:00.0","기타청소","청소행정과","920-3379"
"10004157","17","08 성북구","종암로","종암사거리","사대부고앞","2016-01-23 00:00:00.0","기타청소","청소행정과","920-3379"
"10004158","17","08 성북구","종암로","종암사거리","사대부고앞","2016-01-23 00:00:00.0","기타청소","청소행정과","920-3379"
"10004192","13","14 마포구","신촌로","서강대교북단","광흥창역","2016-01-23 00:00:00.0","기타청소","청소행정과","3153-9212"
"10004194","13","14 마포구","신촌로","광흥창역","서강대교북단","2016-01-23 00:00:00.0","기타청소","청소행정과","3153-9212"
"10004278","11","06 동대문구","무학로","용두동사거리","안암오거리","2016-01-23 00:00:00.0","기타청소","청소행정과","2127-4378"
"10004279","11","06 동대문구","무학로","안암오거리","용두동사거리","2016-01-23 00:00:00.0","기타청소","청소행정과","2127-4378"
"10004292","02","09 강북구","4.19길","국립4.19묘지입구","광신사거리","2016-01-23 00:00:00.0","기타청소","청소행정과","901-6799"
"10004301","11","06 동대문구","하정로","신설동역","시립동부병원앞","2016-01-23 00:00:00.0","기타청소","청소행정과","2127-4378"
"10004302","11","06 동대문구","하정로","신설동역","시립동부병원앞","2016-01-23 00:00:00.0","기타청소","청소행정과","2127-4378"
"10004319","17","08 성북구","아리랑고개길","성신여대입구역","아리랑사거리","2016-01-23 00:00:00.0","기타청소","청소행정과","920-3379"
"10004383","11","06 동대문구","안암로","고대앞사거리","고려대앞삼거리","2016-01-23 00:00:00.0","기타청소","청소행정과","2127-4378"
"10004384","17","08 성북구","안암로","고려대앞삼거리","고대앞사거리","2016-01-23 00:00:00.0","기타청소","청소행정과","920-3379"
"10004415","13","14 마포구","독막길","염리초등교","마포세무서앞","2016-01-23 00:00:00.0","기타청소","청소행정과","3153-9212"
"10004416","13","14 마포구","독막길","마포세무서앞","염리초등교","2016-01-23 00:00:00.0","기타청소","청소행정과","3153-9212"
